                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x7a3616aa1010, 2000000 allocated for zone
Using /home/xerok/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/xerok/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding freedoom-0.13.0/freedoom1.wad
===========================================================================
                           Freedoom: Phase 1
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - .......................................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2026-05-20 15:11:49 Episode: 1 Map: 6
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2026-05-20 15:18:26	 13868	 747	367	-128	 54.49	 4	5 	0
2026-05-20 15:18:27	 13903	 823	495	-128	 300.23	 -2	0 	0
2026-05-20 15:18:28	 13938	 741	351	-128	 205.31	 -6	-5 	0
2026-05-20 15:18:29	 13973	 489	240	-128	 168.40	 -9	-1 	0
2026-05-20 15:18:30	 14008	 216	302	-124	 200.04	 -8	-1 	0
2026-05-20 15:18:31	 14043	 205	268	-116	 194.77	 -3	-1 	0
2026-05-20 15:18:32	 14078	 87	222	-124	 159.61	 3	-2 	1
2026-05-20 15:18:33	 14113	 139	208	-124	 96.33	 0	0 	1
2026-05-20 15:18:34	 14152	 132	301	-120	 154.34	 2	-2 	1
2026-05-20 15:18:35	 14187	 124	284	12	 170.16	 -3	0 	1
2026-05-20 15:18:36	 14222	 -65	315	0	 161.37	 -8	1 	0
2026-05-20 15:18:37	 14257	 -176	367	0	 75.23	 0	0 	0
2026-05-20 15:18:38	 14292	 -87	495	0	 24.26	 1	0 	0
2026-05-20 15:18:39	 14327	 -3	463	0	 15.47	 2	-2 	0
2026-05-20 15:18:40	 14362	 11	483	0	 306.91	 -2	0 	0
2026-05-20 15:18:41	 14397	 -15	329	0	 248.91	 -2	-8 	0
2026-05-20 15:18:42	 14432	 -168	166	0	 197.93	 0	-1 	0
2026-05-20 15:18:43	 14467	 -152	87	0	 320.98	 3	-6 	0
2026-05-20 15:18:44	 14502	 -110	108	0	 84.02	 1	5 	0
2026-05-20 15:18:45	 14537	 -205	303	0	 180.70	 -3	0 	0
2026-05-20 15:18:46	 14572	 -426	350	16	 122.70	 -6	4 	0
2026-05-20 15:18:47	 14607	 -496	404	16	 226.41	 0	0 	0
2026-05-20 15:18:48	 14642	 -478	285	0	 337.15	 3	-5 	0
2026-05-20 15:18:49	 14677	 -240	244	0	 347.70	 8	-1 	0
2026-05-20 15:18:50	 14712	 25	151	0	 340.66	 7	-5 	0
2026-05-20 15:18:51	 14747	 300	138	0	 7.03	 8	1 	0
2026-05-20 15:18:52	 14782	 585	118	0	 337.15	 7	-3 	0
2026-05-20 15:18:53	 14817	 866	55	0	 356.48	 8	-1 	0
2026-05-20 15:18:54	 14852	 1055	30	0	 298.48	 0	-1 	0
2026-05-20 15:18:55	 14893	 996	10	0	 233.44	 -4	-3 	0
2026-05-20 15:18:56	 14928	 980	-101	0	 337.15	 3	-5 	0
2026-05-20 15:18:57	 14963	 931	-128	0	 96.68	 -2	-1 	0
2026-05-20 15:18:58	 14998	 1007	-54	0	 345.94	 0	0 	0
2026-05-20 15:18:59	 15034	 994	-128	0	 219.38	 -3	-1 	0
2026-05-20 15:19:00	 15069	 912	-93	0	 96.33	 -1	4 	0
2026-05-20 15:19:01	 15104	 986	139	0	 73.48	 2	7 	0
2026-05-20 15:19:02	 15139	 1053	298	0	 138.52	 2	-4 	0
2026-05-20 15:19:03	 15174	 962	233	0	 221.13	 -6	-5 	0
2026-05-20 15:19:04	 15209	 713	114	0	 185.98	 -9	-2 	0
2026-05-20 15:19:05	 15244	 426	105	0	 173.67	 -9	0 	0
2026-05-20 15:19:06	 15279	 137	140	0	 143.79	 -8	2 	0
2026-05-20 15:19:07	 15314	 26	226	0	 48.87	 0	1 	0
2026-05-20 15:19:08	 15349	 77	248	0	 1.41	 -2	0 	1
2026-05-20 15:19:09	 15384	 -45	249	0	 64.69	 1	5 	0
2026-05-20 15:19:10	 15419	 115	421	0	 352.62	 7	0 	0
2026-05-20 15:19:11	 15454	 395	396	0	 336.80	 7	-3 	0
2026-05-20 15:19:12	 15489	 629	364	0	 57.66	 2	-1 	0
2026-05-20 15:19:13	 15524	 620	366	0	 89.30	 0	4 	0
2026-05-20 15:19:14	 15559	 650	473	0	 175.43	 2	-1 	0
2026-05-20 15:19:15	 15594	 564	376	0	 205.31	 -7	-5 	0
2026-05-20 15:19:16	 15629	 384	417	0	 157.85	 -7	3 	0
2026-05-20 15:19:17	 15664	 169	386	0	 258.05	 -4	-4 	0
2026-05-20 15:19:18	 15699	 112	273	-80	 321.33	 -2	1 	1
2026-05-20 15:19:19	 15734	 250	269	-128	 352.97	 8	-1 	0
2026-05-20 15:19:20	 15769	 540	250	-128	 0.00	 8	-1 	0
2026-05-20 15:19:21	 15804	 762	321	-128	 80.86	 2	4 	0
2026-05-20 15:19:22	 15839	 815	495	-128	 80.86	 0	0 	0
2026-05-20 15:19:23	 15874	 834	585	-128	 93.16	 0	7 	0
2026-05-20 15:19:24	 15909	 828	848	-128	 77.53	 0	8 	0
2026-05-20 15:19:25	 15944	 793	828	-128	 148.89	 0	-4 	0
2026-05-20 15:19:26	 15979	 740	781	-128	 138.35	 1	-3 	0
2026-05-20 15:19:27	 16014	 819	726	-128	 55.73	 3	3 	0
2026-05-20 15:19:28	 16049	 899	855	-128	 122.53	 0	-1 	0
2026-05-20 15:19:29	 16084	 883	913	-128	 173.50	 1	0 	0
2026-05-20 15:19:30	 16119	 933	920	-128	 203.39	 0	0 	0
2026-05-20 15:19:31	 16154	 925	902	-128	 47.56	 -1	-1 	0
When: 2026-05-20 15:19:48 Episode: 1 Map: 1
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2026-05-20 15:19:51	 16802	 -235	256	0	 0.00	 7	0 	0
2026-05-20 15:19:52	 16837	 -161	258	0	 100.20	 -1	2 	0
2026-05-20 15:19:53	 16872	 -152	446	0	 43.95	 0	3 	0
2026-05-20 15:19:54	 16907	 -67	483	0	 314.30	 1	0 	0
2026-05-20 15:19:55	 16942	 -96	398	0	 236.95	 -4	-7 	0
2026-05-20 15:19:56	 16977	 -176	208	0	 312.54	 2	-1 	0
2026-05-20 15:19:57	 17012	 -123	80	0	 228.16	 -2	-1 	0
2026-05-20 15:19:58	 17047	 -153	80	0	 127.97	 -1	0 	0
2026-05-20 15:19:59	 17103	 -6	66	0	 329.77	 6	-4 	0
2026-05-20 15:20:00	 17138	 191	37	0	 20.74	 6	2 	0
2026-05-20 15:20:01	 17173	 459	78	0	 338.55	 7	-2 	0
2026-05-20 15:20:02	 17208	 738	24	0	 8.44	 8	0 	0
2026-05-20 15:20:03	 17243	 972	44	0	 306.91	 -1	2 	0
2026-05-20 15:20:04	 17278	 955	-43	0	 291.09	 1	-8 	0
2026-05-20 15:20:05	 17313	 912	-109	0	 10.20	 0	-1 	0
2026-05-20 15:20:06	 17348	 1007	-102	0	 43.59	 0	0 	0
2026-05-20 15:20:07	 17383	 986	53	0	 129.73	 -3	7 	0
2026-05-20 15:20:08	 17418	 901	170	0	 189.49	 -5	0 	0
2026-05-20 15:20:09	 17453	 674	88	0	 180.70	 -8	-3 	0
2026-05-20 15:20:10	 17488	 393	103	0	 185.98	 -9	0 	0
2026-05-20 15:20:11	 17523	 116	140	0	 124.45	 -7	4 	0
2026-05-20 15:20:12	 17558	 22	261	0	 8.44	 -1	0 	0
2026-05-20 15:20:14	 17595	 57	266	0	 359.65	 5	-1 	0
2026-05-20 15:20:14	 17630	 300	265	-128	 359.65	 7	-1 	0
2026-05-20 15:20:16	 17665	 579	263	-128	 359.65	 6	-1 	0
2026-05-20 15:20:17	 17700	 480	237	-128	 8.44	 -8	-2 	0
2026-05-20 15:20:18	 17735	 364	221	-128	 13.71	 5	1 	0
2026-05-20 15:20:18	 17770	 627	272	-128	 26.02	 7	1 	0
2026-05-20 15:20:20	 17805	 842	434	-128	 54.14	 2	3 	0
2026-05-20 15:20:22	 17888	 860	527	-128	 108.63	 -2	5 	0
2026-05-20 15:20:23	 17923	 823	567	-128	 85.78	 -1	-7 	0
2026-05-20 15:20:24	 17958	 799	319	-128	 85.78	 -3	-3 	0
2026-05-20 15:20:25	 17993	 789	454	-128	 78.75	 0	3 	0
2026-05-20 15:20:26	 18028	 784	555	-128	 87.54	 0	6 	0
2026-05-20 15:20:27	 18063	 811	820	-128	 91.05	 0	4 	0
2026-05-20 15:20:28	 18098	 791	865	-128	 214.10	 -5	-2 	0
2026-05-20 15:20:29	 18133	 592	793	-128	 127.97	 -1	2 	0
2026-05-20 15:20:30	 18173	 592	746	-128	 347.34	 0	-2 	0
2026-05-20 15:20:31	 18208	 671	660	-128	 224.30	 0	-1 	0
2026-05-20 15:20:32	 18243	 666	671	-128	 101.25	 -2	4 	0
2026-05-20 15:20:33	 18278	 689	917	-128	 78.40	 1	7 	0
2026-05-20 15:20:34	 18313	 665	1197	-128	 106.52	 -3	7 	0
2026-05-20 15:20:36	 18366	 597	1391	-128	 357.54	 2	-1 	0
2026-05-20 15:20:37	 18401	 756	1252	-128	 299.53	 3	-8 	0
2026-05-20 15:20:38	 18436	 945	1065	-128	 308.32	 3	-3 	0
2026-05-20 15:20:39	 18471	 894	1153	-128	 313.59	 -5	6 	0
2026-05-20 15:20:40	 18506	 835	1236	-128	 354.02	 5	-2 	0
2026-05-20 15:20:41	 18541	 1090	1275	-142	 4.57	 7	1 	0
2026-05-20 15:20:42	 18576	 1221	1267	-160	 338.20	 7	-3 	0
2026-05-20 15:20:43	 18611	 1377	1204	-168	 99.49	 0	1 	0
2026-05-20 15:20:44	 18646	 1334	1417	-160	 73.12	 -1	5 	0
2026-05-20 15:20:45	 18681	 1357	1480	-160	 339.96	 7	-1 	0
2026-05-20 15:20:46	 18716	 1460	1346	-160	 339.96	 2	-3 	0
2026-05-20 15:20:47	 18751	 1488	1366	-160	 57.30	 3	5 	0
2026-05-20 15:20:48	 18786	 1566	1470	-160	 317.11	 2	-2 	0
2026-05-20 15:20:49	 18821	 1738	1311	-160	 296.02	 4	-7 	0
2026-05-20 15:20:50	 18856	 1784	1174	-160	 22.15	 -2	-1 	0
2026-05-20 15:20:51	 18891	 1776	1285	-160	 138.16	 -5	4 	0
2026-05-20 15:20:52	 18926	 1553	1434	-160	 168.05	 -8	3 	0
2026-05-20 15:20:53	 18961	 1407	1402	-160	 219.02	 -5	-6 	0
2026-05-20 15:20:54	 18996	 1212	1241	-160	 254.18	 -5	-7 	0
2026-05-20 15:20:55	 19031	 1062	1008	-136	 185.62	 -7	-4 	0
2026-05-20 15:20:56	 19066	 791	945	-128	 183.87	 -9	-2 	0
2026-05-20 15:20:57	 19101	 580	995	-128	 143.44	 -4	4 	0
2026-05-20 15:20:58	 19136	 548	1071	-128	 155.74	 -3	0 	0
2026-05-20 15:20:59	 19171	 422	1025	-128	 245.39	 -4	-6 	0
2026-05-20 15:21:00	 19206	 402	848	-128	 264.73	 0	0 	0
2026-05-20 15:21:01	 19241	 327	848	-128	 164.53	 -6	0 	0
2026-05-20 15:21:02	 19276	 178	959	-128	 118.83	 -2	2 	0
2026-05-20 15:21:03	 19311	 195	1017	-128	 59.06	 4	4 	0
2026-05-20 15:21:04	 19346	 260	1168	-128	 76.64	 0	3 	0
2026-05-20 15:21:05	 19381	 324	1134	-128	 289.95	 1	-2 	0
2026-05-20 15:21:06	 19416	 306	1097	-128	 351.04	 2	0 	0
2026-05-20 15:21:07	 19451	 335	1175	-128	 227.99	 2	6 	0
2026-05-20 15:21:08	 19486	 309	1198	-128	 173.50	 -7	-2 	0
2026-05-20 15:21:09	 19521	 160	1168	-128	 250.84	 -1	-3 	0
2026-05-20 15:21:10	 19556	 154	1040	-128	 322.91	 1	-1 	0
2026-05-20 15:21:11	 19591	 319	1079	-128	 50.80	 5	5 	0
2026-05-20 15:21:12	 19626	 446	1210	-128	 61.35	 3	3 	0
2026-05-20 15:21:13	 19661	 456	1158	-128	 152.75	 -5	1 	0
2026-05-20 15:21:14	 19696	 278	1317	-128	 66.62	 -1	7 	0
2026-05-20 15:21:15	 19731	 278	1407	-128	 333.46	 0	-1 	0
2026-05-20 15:21:16	 19766	 351	1295	-128	 210.41	 0	0 	0
2026-05-20 15:21:17	 19801	 330	1331	-128	 152.40	 -1	0 	0
2026-05-20 15:21:18	 19836	 294	1340	-128	 158.03	 2	-1 	0
2026-05-20 15:21:19	 19871	 308	1346	-128	 255.67	 0	0 	0
2026-05-20 15:21:20	 19906	 298	1396	-128	 2.11	 -3	0 	0
2026-05-20 15:21:21	 19941	 277	1405	-128	 341.02	 -1	0 	0
2026-05-20 15:21:24	 20056	 230	1356	-128	 14.06	 0	-2 	0
2026-05-20 15:21:25	 20091	 418	1326	-128	 29.88	 3	-1 	0
2026-05-20 15:21:26	 20126	 469	1400	-128	 138.87	 -4	4 	0
2026-05-20 15:21:27	 20161	 339	1519	-128	 182.81	 -4	0 	0
2026-05-20 15:21:28	 20196	 276	1533	-128	 182.81	 -1	0 	0
2026-05-20 15:21:29	 20231	 201	1532	-128	 182.81	 0	0 	0
2026-05-20 15:21:30	 20266	 174	1530	-128	 188.09	 -7	-1 	0
2026-05-20 15:21:31	 20301	 -19	1424	-128	 221.48	 -4	-1 	0
2026-05-20 15:21:32	 20336	 -119	1469	-128	 116.02	 -3	2 	0
2026-05-20 15:21:33	 20371	 -147	1497	-128	 181.05	 -1	0 	0
2026-05-20 15:21:36	 20488	 -240	1416	-128	 277.73	 0	-1 	0
2026-05-20 15:21:37	 20523	 -230	1330	-128	 188.09	 0	-1 	0
2026-05-20 15:21:38	 20558	 -368	1296	-128	 196.88	 -1	-1 	0
2026-05-20 15:21:50	 20900	 613	63	0	 251.54	 0	0 	0
2026-05-20 15:22:00	 21246	 671	5	0	 300.76	 2	-4 	0
2026-05-20 15:22:01	 21281	 693	-124	0	 237.48	 -1	-2 	0
2026-05-20 15:22:02	 21316	 605	-200	0	 276.15	 -1	-2 	0
2026-05-20 15:22:03	 21351	 620	-387	-16	 293.73	 0	-4 	0
2026-05-20 15:22:04	 21386	 629	-425	-16	 272.64	 0	-1 	0
2026-05-20 15:22:06	 21459	 665	-569	-16	 325.37	 3	-7 	0
2026-05-20 15:22:07	 21494	 740	-656	-16	 221.66	 0	-1 	0
2026-05-20 15:22:08	 21529	 567	-759	-16	 233.96	 -6	-5 	0
2026-05-20 15:22:09	 21564	 360	-919	-16	 175.96	 -8	-2 	0
2026-05-20 15:22:11	 21619	 194	-937	-16	 65.21	 1	-4 	0
2026-05-20 15:22:12	 21654	 303	-954	-16	 28.30	 6	1 	0
2026-05-20 15:22:13	 21689	 484	-799	-16	 47.64	 2	1 	0
2026-05-20 15:22:14	 21724	 564	-627	-16	 144.32	 -3	5 	0
2026-05-20 15:22:15	 21759	 459	-401	-16	 61.70	 1	7 	0
2026-05-20 15:22:16	 21794	 587	-152	0	 38.85	 4	6 	0
2026-05-20 15:22:17	 21829	 835	-85	0	 340.84	 7	-2 	0
2026-05-20 15:22:18	 21864	 1063	-183	0	 258.22	 2	-2 	0
2026-05-20 15:22:19	 21899	 1035	-391	0	 233.61	 -3	-8 	0
2026-05-20 15:22:20	 21934	 947	-382	0	 110.57	 -2	0 	0
2026-05-20 15:22:21	 21969	 985	-215	0	 98.26	 1	7 	0
2026-05-20 15:22:22	 22004	 893	34	0	 159.79	 -6	5 	0
2026-05-20 15:22:23	 22039	 679	32	0	 156.27	 -8	0 	0
2026-05-20 15:22:25	 22121	 603	33	0	 273.69	 1	-6 	0
2026-05-20 15:22:26	 22156	 581	-221	-2	 238.54	 -3	-8 	0
2026-05-20 15:22:27	 22191	 408	-440	-16	 206.89	 0	-3 	0
2026-05-20 15:22:28	 22226	 408	-465	-16	 235.02	 0	-1 	0
2026-05-20 15:22:29	 22268	 516	-594	-16	 333.46	 6	-4 	0
2026-05-20 15:22:30	 22303	 717	-719	-16	 254.36	 1	-2 	0
2026-05-20 15:22:31	 22338	 702	-914	-8	 284.24	 1	-8 	0
2026-05-20 15:22:32	 22373	 785	-1071	16	 27.95	 2	2 	0
2026-05-20 15:22:33	 22408	 935	-993	24	 34.98	 1	0 	0
2026-05-20 15:22:34	 22443	 948	-958	32	 94.75	 -1	1 	0
2026-05-20 15:22:35	 22478	 944	-902	40	 94.75	 -1	4 	0
2026-05-20 15:22:36	 22513	 969	-664	56	 112.32	 0	4 	0
2026-05-20 15:22:37	 22548	 984	-588	56	 47.29	 2	4 	0
2026-05-20 15:22:38	 22583	 1204	-492	72	 358.07	 8	0 	0
2026-05-20 15:22:39	 22618	 1314	-501	72	 331.70	 -1	-1 	0
2026-05-20 15:22:40	 22653	 1344	-636	72	 275.45	 0	-8 	0
2026-05-20 15:22:41	 22688	 1382	-686	88	 231.50	 4	4 	0
2026-05-20 15:22:42	 22723	 1423	-604	72	 240.29	 0	0 	0
2026-05-20 15:22:43	 22758	 1402	-668	72	 268.42	 -1	-2 	0
2026-05-20 15:22:44	 22793	 1353	-547	72	 286.00	 -1	1 	0
2026-05-20 15:22:45	 22828	 1338	-518	72	 301.82	 1	-3 	0
2026-05-20 15:22:46	 22863	 1328	-500	72	 277.21	 0	3 	0
2026-05-20 15:22:47	 22898	 1330	-567	72	 296.54	 2	-7 	0
2026-05-20 15:22:48	 22933	 1309	-825	120	 249.08	 -4	-8 	0
2026-05-20 15:22:49	 22968	 1239	-926	136	 335.21	 -5	3 	0
2026-05-20 15:22:50	 23003	 1320	-851	120	 347.52	 7	0 	0
2026-05-20 15:22:51	 23038	 1393	-896	136	 224.47	 -1	-4 	0
2026-05-20 15:22:52	 23073	 1366	-936	136	 180.53	 4	-1 	0
2026-05-20 15:22:54	 23133	 1344	-909	136	 247.32	 1	1 	0
2026-05-20 15:22:55	 23168	 1297	-944	136	 243.81	 -4	-1 	0
2026-05-20 15:22:56	 23203	 1280	-1153	136	 273.69	 1	-8 	0
2026-05-20 15:22:57	 23238	 1169	-1359	136	 199.86	 -8	-4 	0
2026-05-20 15:22:58	 23273	 976	-1447	136	 159.43	 -1	1 	0
2026-05-20 15:22:59	 23308	 992	-1361	136	 36.39	 3	0 	0
2026-05-20 15:23:00	 23343	 1207	-1341	136	 341.89	 7	-1 	0
2026-05-20 15:23:01	 23378	 1327	-1388	136	 218.85	 0	-1 	0
2026-05-20 15:23:02	 23413	 1146	-1418	136	 148.54	 -8	1 	0
2026-05-20 15:23:03	 23448	 1054	-1283	136	 25.49	 3	3 	0
2026-05-20 15:23:04	 23483	 1287	-1252	136	 306.39	 6	-4 	0
2026-05-20 15:23:05	 23518	 1280	-1270	136	 218.50	 -5	-3 	0
2026-05-20 15:23:06	 23553	 1203	-1396	136	 332.75	 3	-4 	0
2026-05-20 15:23:07	 23588	 1327	-1454	136	 7.91	 0	-1 	0
2026-05-20 15:23:08	 23626	 1408	-1361	136	 9.67	 3	0 	2
2026-05-20 15:23:09	 23661	 1453	-1450	136	 253.65	 -1	-6 	2
2026-05-20 15:23:10	 23703	 1455	-1361	136	 188.61	 -1	-1 	2
2026-05-20 15:23:11	 23738	 1443	-1369	240	 225.53	 -2	-3 	2
2026-05-20 15:23:12	 23773	 1406	-1414	240	 253.65	 1	2 	2
2026-05-20 15:23:13	 23808	 1519	-1427	240	 345.06	 6	-3 	0
2026-05-20 15:23:14	 23843	 1593	-1481	240	 78.22	 -2	-1 	0
2026-05-20 15:23:15	 23878	 1609	-1283	240	 99.32	 -1	7 	0
2026-05-20 15:23:16	 23913	 1583	-1108	240	 143.26	 -4	6 	0
2026-05-20 15:23:17	 23948	 1424	-1027	240	 167.87	 -1	0 	0
2026-05-20 15:23:18	 23983	 1409	-1062	240	 211.82	 -4	-4 	0
2026-05-20 15:23:19	 24018	 1320	-1126	226	 344.39	 -2	-1 	0
2026-05-20 15:23:20	 24053	 1290	-1143	136	 358.32	 -1	-1 	0
